ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
CEPU,Central Puerto S.A. American Depositary Shares (each represents ten),Central Puerto S.A. American Depositary Shares (each represents ten),Utilities - Regulated,Central Puerto SA is a private sector power generation company in Argentina. The company is engaged in electric power generation and commercialization. The company's operating segments are Production of electric power and Natural gas distribution.,http://www.centralpuerto.com,,Jorge Rauber,New York Stock Exchange,1679050675,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
SJW,SJW Group (DE),SJW (DE),Utilities - Regulated,"SJW Group along with its subsidiaries is engaged in the production, purchase, storage, purification, distribution, wholesale, and retail sale of water. Its operating business segments are Water Utility Services and Real Estate Investment.",http://www.sjwgroup.com,,Eric W. Thornburg,New York Stock Exchange,1617542677,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
CPK,Chesapeake Utilities Corporation,Chesapeake Utilities,Utilities - Regulated,"Chesapeake Utilities Corp is a diversified energy company engaged, through its operating divisions and subsidiaries, in regulated and unregulated energy businesses.",http://www.chpk.com,,Jeffry M. Householder,New York Stock Exchange,1451302872,Utilities,Utilities,Utilities - Regulated Gas,Utilities - Regulated 
SPH,Suburban Propane Partners L.P.,Suburban Propane Partners,Utilities - Regulated,"Suburban Propane Partners LP is engaged in distribution of propane, fuel oil and refined fuels, as well as the marketing of natural gas and electricity in deregulated markets.",http://www.suburbanpropane.com,SPH.png,Michael A. Stivala,New York Stock Exchange,1380648609,Utilities,Utilities,Utilities - Regulated Gas,Utilities - Regulated 
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,Utilities - Regulated,"Empresa Distribuidora y Comercializadora Norte SA distributes electricity in Argentina. The firm serves the northern portion of the city of Buenos Aires primarily to residential, commercial, industrial, and public service.",http://www.edenor.com,EDN.png,Ricardo Alejandro Torres,New York Stock Exchange,1284722243,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
KEN,Kenon Holdings Ltd.,Kenon,Utilities - Regulated,"Kenon Holdings Ltd, through its subsidiaries, provides electricity generation using technologies such as hydroelectric, natural gas and diesel turbines and heavy fuel oil engines, in Peru, Chile, Colombia, El Salvador, Jamaica, Nicaragua, among others.",http://www.kenon-holdings.com,KEN.png,Barak Cohen / Robert Rosen,New York Stock Exchange,971944224,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
MSEX,Middlesex Water Company,Middlesex Water Company,Utilities - Regulated,"Middlesex Water Co is a water utility based in the U.S. state of New Jersey. It is engaged the business of collecting, treating, distributing and selling water for domestic, commercial, municipal, industrial and fire protection purposes.",http://www.middlesexwater.com,MSEX.png,Dennis W. Doll,Nasdaq Global Select,908300729,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
CTWS,Connecticut Water Service Inc.,Connecticut Water Service,Utilities - Regulated,"Connecticut Water Service Inc is a non-operating holding company. The company is engaged in supplying water to its customers. It operates in three segments; Water Activities, Real Estate Transactions, and Services and Rentals.",http://www.ctwater.com,CTWS.png,David C. Benoit,Nasdaq Global Select,827213553,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
UTL,UNITIL Corporation,UNITIL,Utilities - Regulated,"Unitil Corp is a local distributor of electricity and natural gas throughout its service territory in the states of New Hampshire, Massachusetts and Maine. Its business segments are utility gas operations, utility electric operations and non-regulated.",http://www.unitil.com,UTL.png,Thomas P. Meissner,New York Stock Exchange,779759911,Utilities,Utilities,Utilities - Diversified,Utilities - Regulated 
JE,Just Energy Group Inc. (Canada),Just Energy (Canada),Utilities - Regulated,"Just Energy Group Inc is a retail energy provider specializing in electricity and natural gas commodities, energy efficiency solutions and renewable energy options.",http://www.justenergygroup.com,JE.png,Patrick McCullough,New York Stock Exchange,560671110,Utilities,Utilities,Utilities - Diversified,Utilities - Regulated 
WAAS,AquaVenture Holdings Limited,AquaVenture Limited,Utilities - Regulated,AquaVenture Holdings Ltd is a multinational provider of desalination and wastewater treatment solutions and filtered water systems. It delivers WAAS solutions through two operating platforms: Seven Seas Water and Quench.,http://www.aquaventure.com,,Anthony A. Ibarguen,New York Stock Exchange,557076541,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
AZRE,Azure Power Global Limited Equity Shares,Azure Power Global Limited Equity Shares,Utilities - Regulated,"Azure Power Global Ltd produces and sells solar power in India. It is engaged in the development, construction, ownership, operation, maintenance and management of solar power plants and generation of solar energy.",http://www.azurepower.com,AZRE.png,Inderpreet Singh Wadhwa,New York Stock Exchange,450332652,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
YORW,The York Water Company,The York Water Company,Utilities - Regulated,"The York Water Co is an investor-owned water utility in the United States. The primary business of the company is to impound, purify to meet or exceed safe drinking water standards and distribute water.",http://www.yorkwater.com,YORW.png,Jeffrey R. Hines,Nasdaq Global Select,422610472,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
ARTNA,Artesian Resources Corporation Class A Non-Voting Common Stock,Artesian Resources Non-Voting Common Stock,Utilities - Regulated,"Artesian Resources Corp through its subsidiaries offers water, wastewater and other services on the Delmarva Peninsula. It distributes water for public and private fire protection, to residential, commercial, industrial, municipal and utility customers.",http://www.artesianwater.com,,Dian C. Taylor,Nasdaq Global Select,329351603,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
SPKE,Spark Energy Inc.,Spark Energy,Utilities - Regulated,Spark Energy Inc provides independent retail energy services. It provides residential and commercial customers across the United States with an alternative choice for their natural gas and electricity.,http://www.sparkenergy.com,SPKE.png,Nathan Kroeker,Nasdaq Global Select,294377393,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
CDZI,Cadiz Inc.,Cadiz,Utilities - Regulated,"Cadiz Inc US based company, acquires and develops land with water resources for various uses, including groundwater supply, groundwater storage and agriculture.",http://www.cadizinc.com,CDZI.png,Scott S. Slater,NASDAQ Global Market,252280537,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
PCYO,Pure Cycle Corporation,Pure Cycle,Utilities - Regulated,Pure Cycle Corp provides wholesale water and wastewater services which includes designing and constructing water and wastewater systems as well as operating and maintaining such systems.,http://www.purecyclewater.com,,Mark W. Harding,NASDAQ Capital Market,237014116,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
RGCO,RGC Resources Inc.,RGC Resources,Utilities - Regulated,RGC Resources Inc is an energy services company engaged in the regulated sale and distribution of natural gas through its subsidiary.,http://www.rgcresources.com,RGCO.png,John S. D'Orazio,NASDAQ Global Market,232896931,Utilities,Utilities,Utilities - Regulated Gas,Utilities - Regulated 
GWRS,Global Water Resources Inc.,Global Water Resources,Utilities - Regulated,"Global Water Resources Inc is a water resource management company. It operates and manages water, wastewater and recycled water utilities in strategically located communities, principally in metropolitan Phoenix, Arizona.",http://www.gwresources.com,,Ron L. Fleming,NASDAQ Global Market,201400756,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
CWCO,Consolidated Water Co. Ltd.,Consolidated Water Co.,Utilities - Regulated,"Consolidated Water Co Ltd develops and operates seawater desalination plants. The company's operating segment includes Retail, bulk, services and manufacturing. It generates a majority of its revenue from the Bulk segment.",http://www.cwco.com,CWCO.png,Frederick W. Mctaggart,Nasdaq Global Select,199324223,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
SXE,Southcross Energy Partners L.P.,Southcross Energy Partners,Utilities - Regulated,"Southcross Energy Partners LP provides natural gas gathering, processing, treating, compression and transportation services, and natural gas liquid (NGL) fractionation and transportation services for its producer customers.",http://www.southcrossenergy.com,,James W. Swent,New York Stock Exchange,31275721,Utilities,Utilities,Utilities - Regulated Gas,Utilities - Regulated 
CWEN.A,Clearway Energy Inc. Class A,Clearway Energy,Utilities - Regulated,"NRG Yield Inc is a dividend growth-oriented company. The company owns, operates and acquires contracted renewable and conventional generation and thermal infrastructure assets.",http://www.nrgyield.com,,Christopher S. Sotos,New York Stock Exchange,0,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
TVC,Tennessee Valley Authority,Tennessee Valley Authority,Utilities - Regulated,,http://www.tva.gov,TVC.png,,New York Stock Exchange,0,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
