ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
FRAN,Francesca's Holdings Corporation,Francesca's,Retail - Apparel & Specialty,"Francescas Holdings Corp is a specialty retailer, which operates a nationwide-chain of boutiques selling apparel, jewelry, accessories and gifts.",http://www.francescas.com,,Steven Lawrence,Nasdaq Global Select,30024133,Consumer Cyclical,Consumer Cyclical,Apparel Stores,Retail - Apparel & Specialty 
SSI,Stage Stores Inc.,Stage Stores,Retail - Apparel & Specialty,"Stage Stores Inc operates specialty department stores. Its merchandise assortment is a well-edited selection of moderately priced brand name and private label apparel, accessories, cosmetics, footwear and home goods.",http://www.stagestoresinc.com,SSI.png,Michael L. Glazer,New York Stock Exchange,27159034,Consumer Cyclical,Consumer Cyclical,Apparel Stores,Retail - Apparel & Specialty 
CBK,Christopher & Banks Corporation,Christopher & Banks,Retail - Apparel & Specialty,Christopher & Banks Corp is a retailer of women's apparel and accessories. The company through its wholly owned subsidiaries operates retail stores selling women's apparel and accessories in the United States.,http://www.christopherandbanks.com,CBK.png,Keri L. Jones,New York Stock Exchange,23067529,Consumer Cyclical,Consumer Cyclical,Apparel Stores,Retail - Apparel & Specialty 
TWMC,Trans World Entertainment Corp.,Trans World Entertainment,Retail - Apparel & Specialty,"Trans World Entertainment Corp is a specialty retailer of music, video and video game products in the United States. It operates a chain of retail entertainment stores and e-commerce sites.",http://www.twec.com,,Michael Feurer,NASDAQ Global Market,22190409,Consumer Cyclical,Consumer Cyclical,Specialty Retail,Retail - Apparel & Specialty 
SSLJ,SSLJ.com Limited,SSLJ.com Limited,Retail - Apparel & Specialty,"SSLJ.com Ltd is an integrated online-to-offline home improvement service and product provider in China. It offers consulting, designing, construction, and furnishing services as well as modern, and high-tech products.",http://www.sslj.com,,Wei Zheng,NASDAQ Capital Market,21120000,Consumer Cyclical,Consumer Cyclical,Home Improvement Stores,Retail - Apparel & Specialty 
CTHR,Charles & Colvard Ltd.,Charles & Colvard,Retail - Apparel & Specialty,"Charles & Colvard Ltd is engaged in manufacturing, marketing and distribution of moissanite jewels, finished jewelry and fashion finished jewelry for sale in the international jewelry market.",http://www.charlesandcolvard.com,CTHR.png,Suzanne T. Miglucci,NASDAQ Capital Market,20179076,Consumer Cyclical,Consumer Cyclical,Luxury Goods,Retail - Apparel & Specialty 
BGI,Birks Group Inc.,Birks,Retail - Apparel & Specialty,"Birks Group Inc and its subsidiaries activities include design, manufacture and retail sale of prestige jewelry, timepieces and gift ware.",http://www.birksgroup.com,,Jean-Christophe Bedos,NYSE American,17149049,Consumer Cyclical,Consumer Cyclical,Luxury Goods,Retail - Apparel & Specialty 
DGSE,DGSE Companies Inc.,DGSE Companies,Retail - Apparel & Specialty,"DGSE Companies Inc is in the business of buying and selling jewelry, diamonds, fine watches, rare coins and currency, precious metal bullion products, scrap gold, silver, platinum and palladium as well as collectibles and other valuables.",http://www.dgsecompanies.com,DGSE.png,John R Loftus,NYSE American,11380936,Consumer Cyclical,Consumer Cyclical,Specialty Retail,Retail - Apparel & Specialty 
CHKE,Cherokee Inc.,Cherokee,Retail - Apparel & Specialty,"Cherokee Inc is a marketer and manager of a portfolio of fashion and lifestyle brands it owns, licensing the Cherokee, Hi-Tec, Magnum, 50 Peaks, Interceptor, Hawk Signature, Tony Hawk, Liz Lange, Completely Me by Liz Lange, Flip Flop Shops among others.",http://www.cherokeeglobalbrands.com,,Henry Stupp,NASDAQ Capital Market,11093969,Consumer Cyclical,Consumer Cyclical,Apparel Stores,Retail - Apparel & Specialty 
TKAT,Takung Art Co. Ltd.,Takung Art Co.,Retail - Apparel & Specialty,"Takung Art Co Ltd along with its wholly owned subsidiary, operates an electronic online platform located at www.takungae.com for artists, art dealers and art investors to offer and trade in valuable artwork.",http://www.takungae.com,,Chun Hin Leslie Chow,NYSE American,8441971,Consumer Cyclical,Consumer Cyclical,Specialty Retail,Retail - Apparel & Specialty 
ARCI,Appliance Recycling Centers of America Inc.,Appliance Recycling Centers of America,Retail - Apparel & Specialty,Appliance Recycling Centers Of America Inc and its subsidiaries are engaged in the business of selling and recycling household appliances in North America. It also provides turnkey appliance recycling services for electric utilities.,http://www.arcainc.com,,Tony Isaac,NASDAQ Capital Market,3743149,Consumer Cyclical,Consumer Cyclical,Specialty Retail,Retail - Apparel & Specialty 
CVNA,Carvana Co. Class A,Carvana Co.,Retail - Apparel & Specialty,"Carvana Co is an eCommerce platform for buying used cars. It uses proprietary algorithms to optimize its nationally pooled inventory of over 7,300 vehicles, inspect and recondition our vehicles and operate its own logistics network.",http://www.carvana.com,CVNA.png,Ernie Garcia,New York Stock Exchange,0,Consumer Cyclical,Consumer Cyclical,Specialty Retail,Retail - Apparel & Specialty 
RBZ,Reebonz Holding Limited,Reebonz Holding Limited,Retail - Apparel & Specialty,,https://www.reebonz.com,RBZ.png,Samuel Lim,NASDAQ Capital Market,0,Consumer Cyclical,Consumer Cyclical,Specialty Retail,Retail - Apparel & Specialty 
