ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
RVSB,Riverview Bancorp Inc,Riverview Bancorp,Banks,Riverview Bancorp Inc is the savings & loan holding company of Riverview Community Bank. The company is engaged in the business of attracting deposits from the general public & using such funds in its market area to originate commercial business.,http://www.riverviewbank.com,RVSB.png,Kevin J. Lycklama,Nasdaq Global Select,172654160,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
BSVN,Bank7 Corp.,Bank7,Banks,,http://www.bank7.com,BSVN.png,Thomas L. Travis,Nasdaq Global Select,171353750,Financial Services,Financial Services,Banks - Regional - US,Banks 
EVBN,Evans Bancorp Inc.,Evans Bancorp,Banks,"Evans Bancorp Inc, through its wholly owned subsidiaries, provides banking services to consumer and commercial customers in Western New York as well as sells various premium-based insurance policies on a commission basis.",http://www.evansbancorp.com,EVBN.png,David J. Nasca,NYSE American,170769664,Financial Services,Financial Services,Banks - Regional - US,Banks 
ESXB,Community Bankers Trust Corporation.,Community Bankers Trust Corporation.,Banks,"Community Bankers Trust Corp is single-bank holding company for Essex Bank. It operates in three business lines namely retail and small business banking, commercial and industrial banking and real estate lending.",http://www.cbtrustcorp.com,,Rex L. Smith,NASDAQ Capital Market,167762864,Financial Services,Financial Services,Banks - Regional - US,Banks 
MFNC,Mackinac Financial Corporation,Mackinac Financial,Banks,"Mackinac Financial Corp is a bank holding company. The company, through its subsidiary, is engaged in the general commercial banking business, providing a full range of loan and deposit products.",http://www.bankmbank.com,,Paul D. Tobias,NASDAQ Capital Market,166797440,Financial Services,Financial Services,Banks - Regional - US,Banks 
FFNW,First Financial Northwest Inc.,First Financial Northwest,Banks,"First Financial Northwest Inc is a bank holding company for First Savings Bank Northwest. The bank's business consists of attracting deposits from the public and utilizing these funds commercial real estate, construction, business and consumer loans.",http://www.ffnwb.com,FFNW.png,Joseph W. Kiley,Nasdaq Global Select,166443594,Financial Services,Financial Services,Banks - Regional - US,Banks 
ESQ,Esquire Financial Holdings Inc.,Esquire Financial,Banks,"Esquire Financial Holdings Inc is a registered bank holding company. It is an independent, full-service national bank that serves the banking needs of law professionals, professional service firms, small to mid-sized businesses and individuals.",http://www.esquirebank.com,,Andrew C. Sagliocca,NASDAQ Capital Market,165795233,Financial Services,Financial Services,Banks - Regional - US,Banks 
TCFC,The Community Financial Corporation,The Community Financial,Banks,"The Community Financial Corp is a bank holding company. It is engaged in the commercial and retail banking business, including the acceptance of deposits, and the origination of loans to individuals, associations, partnerships and corporations.",https://www.cbtc.com,,William J. Pasenelli,NASDAQ Capital Market,165656680,Financial Services,Financial Services,Banks - Regional - US,Banks 
MMAC,MMA Capital Holdings Inc.,MMA Capital,Banks,"MMA Capital Management LLC provides finance to housing and infrastructure in U.S. It operates through business lines including Leveraged Bonds, Low-Income Housing Tax Credits, and Energy capital.",http://www.mmacapitalmanagement.com,MMAC.png,Michael L. Falcone,NASDAQ Capital Market,165449413,Financial Services,Financial Services,Specialty Finance,Banks 
FCCY,1st Constitution Bancorp (NJ),1st Constitution Bancorp (NJ),Banks,"1st Constitution Bancorp is a commercial bank. It provides a range of commercial and consumer banking services to individuals, families, institutions and small businesses in central and coastal New Jersey and the Fort Lee area of Bergen County.",http://www.1stconstitution.com,,Robert F. Mangano,NASDAQ Global Market,165406897,Financial Services,Financial Services,Banks - Regional - US,Banks 
FNCB,FNCB Bancorp Inc.,FNCB Bancorp,Banks,"FNCB Bancorp Inc is engaged in the activity of owning and operating the Bank. The Bank provides a variety of traditional banking products and services to individuals and businesses, including online, mobile and telephone banking, debit cards.",http://www.fncb.com,FNCB.png,Gerard A. Champi,NASDAQ Capital Market,163671940,Financial Services,Financial Services,Banks - Regional - US,Banks 
PBIP,Prudential Bancorp Inc.,Prudential Bancorp,Banks,"Prudential Bancorp Inc, through Prudential Savings Bank attracts deposits from its community through its branch offices and invests those deposits, together with funds from borrowings and operations, in single-family residential loans.",http://www.prudentialbanker.com,,Dennis Pollack,NASDAQ Global Market,162741241,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
