ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
LWAY,Lifeway Foods Inc.,Lifeway Foods,Consumer Packaged Goods,"Lifeway Foods Inc manufactures probiotic, cultured, functional dairy and non-dairy health food products.",http://www.lifewayfoods.com,LWAY.png,Julie Smolyansky,NASDAQ Global Market,40861253,Consumer Defensive,Consumer Defensive,Packaged Foods,Consumer Packaged Goods 
ANFI,Amira Nature Foods Ltd,Amira Nature Foods,Consumer Packaged Goods,"Amira Nature Foods Ltd primarily sells packaged rice and related products under the Amira Brand. Its other products include wheat, barley, edible oils and ready to eat snacks.",http://www.amira.net,ANFI.png,Karan A. Chanana,New York Stock Exchange,40567417,Consumer Defensive,Consumer Defensive,Packaged Foods,Consumer Packaged Goods 
JVA,Coffee Holding Co. Inc.,Coffee Holding Co.,Consumer Packaged Goods,"Coffee Holding Co Inc is a wholesale coffee manufacturer distributing roasted and blended coffees to customers in the U.S. and Canada. The firm works with supermarkets, other wholesalers, and specialty roasters.",http://www.coffeeholding.com,JVA.png,Andrew Gordon,NASDAQ Capital Market,39263910,Consumer Defensive,Consumer Defensive,Packaged Foods,Consumer Packaged Goods 
OBCI,Ocean Bio-Chem Inc.,Ocean Bio-Chem,Consumer Packaged Goods,"Ocean Bio-Chem Inc is engaged in the manufacturing, marketing & distribution of appearance, performance and maintenance products for the marine, automotive, power sports, recreational vehicle and outdoor power equipment markets.",http://www.oceanbiochem.com,OBCI.png,Peter G. Dornau,NASDAQ Capital Market,35485126,Consumer Defensive,Consumer Defensive,Household & Personal Products,Consumer Packaged Goods 
BIQI,Renmin Tianli Group Inc.,Renmin Tianli,Consumer Packaged Goods,"Renmin Tianli Group Inc is engaged in breeding, raising and selling breeder and market hogs in China. The company also sells specialty processed black hog pork products through supermarkets and other retail outlets, as well as the internet.",http://www.renmintianli-china.com,,Luchang Zhou / Xiaodong Zhang,NASDAQ Capital Market,23014269,Consumer Defensive,Consumer Defensive,Farm Products,Consumer Packaged Goods 
SUMR,Summer Infant Inc.,Summer Infant,Consumer Packaged Goods,"Summer Infant Inc manufactures juvenile safety and infant care products. Its product categories include monitoring, safety, nursery, baby gear, and feeding products. The United States of America generates maximum revenue for the company.",http://www.summerinfant.com,SUMR.png,Mark Messner,NASDAQ Capital Market,20112107,Consumer Defensive,Consumer Defensive,Household & Personal Products,Consumer Packaged Goods 
CYAN,Cyanotech Corporation,Cyanotech,Consumer Packaged Goods,Cyanotech Corp cultivates and produces natural products derived from microalgae for the nutritional supplements market. The Company's products include Spirulina Pacifica and natural astaxanthin.,http://www.cyanotech.com,CYAN.png,Mawae R. Morton,NASDAQ Capital Market,17741774,Consumer Defensive,Consumer Defensive,Packaged Foods,Consumer Packaged Goods 
CAW,CCA Industries Inc.,CCA Industries,Consumer Packaged Goods,"CCA Industries Inc is engaged in the manufacturing and distribution of health, beauty aid and cosmeceutical products. Its brand and trademark names include Plus+White, Sudden Change, Nutra Nail and Power Gel, Gel Perfect, Bikini Zone, among others.",http://www.ccaindustries.com,,Lance T. Funston,NYSE American,17523207,Consumer Defensive,Consumer Defensive,Household & Personal Products,Consumer Packaged Goods 
TIS,Orchids Paper Products Company,Orchids Paper Products Company,Consumer Packaged Goods,"Orchids Paper Products Co manufactures bulk tissue paper, known as parent rolls, and convert parent rolls into a line of finished products, including paper towels, bathroom tissue and paper napkins, for the consumer, or at-home, market.",http://www.orchidspaper.com,,Jeffrey S. Schoen,NYSE American,11630679,Consumer Defensive,Consumer Defensive,Household & Personal Products,Consumer Packaged Goods 
RELV,Reliv' International Inc.,Reliv' International,Consumer Packaged Goods,"Reliv' International Inc is a developer, manufacturer and marketer of a proprietary line of nutritional supplements addressing basic nutrition, specific wellness needs, weight management and sports nutrition.",http://www.reliv.com,RELV.png,Ryan A. Montgomery,NASDAQ Capital Market,8284768,Consumer Defensive,Consumer Defensive,Packaged Foods,Consumer Packaged Goods 
PETZ,TDH Holdings Inc.,TDH,Consumer Packaged Goods,"TDH Holdings Inc is engaged in the business of manufacturing and selling of pet food. Its products include dog food made of meat, pet food, pet biscuits, dental dog food, dog chews, pet food made of fish, vegetarian pet food, canned pet food and cat food.",http://www.tdhpetfood.com,,Rongfeng Cui,NASDAQ Capital Market,6879338,Consumer Defensive,Consumer Defensive,Packaged Foods,Consumer Packaged Goods 
SEED,Origin Agritech Limited,Origin Agritech Limited,Consumer Packaged Goods,"Origin Agritech Ltd along with its subsidiaries is an agricultural biotechnology company serving China. It is engaged in crop seed breeding, genetic improvement and the production, processing, distribution of seeds and related technical services.",http://www.originseed.com.cn,,Gengchen Han,Nasdaq Global Select,1484621,Consumer Defensive,Consumer Defensive,Farm Products,Consumer Packaged Goods 
PLAG,Planet Green Holdings Corp.,Planet Green,Consumer Packaged Goods,"American Lorain Corp is a food manufacturing company. The Company is engaged in developing, manufacturing and selling of convenience foods, chestnut products, and frozen, canned and bulk foods.",,,Hongxiang Yu,NYSE American,12219,Consumer Defensive,Consumer Defensive,Packaged Foods,Consumer Packaged Goods 
